ProcessName,RegionName,Time,StdUnitCapacity,TechnicalLife,GrossEfficiency,OwnUseRate,Availability,MinLoadRate,CCSCaptureRate,DayStorageOutput,CAPEX,OPEX,DiscountRate,RunningCost
Unit,Unit,Year,MW,Year,%,%,%,%,%,GWh,USD/KW,USD/KW,%,USD/KWh
STR_BAT,ASEAN,2045,1000,60,80,0,98,0,0,0.6,148.8,1.488,10,0.001
REW_WND_ON,ASEAN,2050,1000,20,100,0,95,0,0,0,1284.92,19.18,10,0.001
REW_WND_OFF,ASEAN,2050,1000,20,100,0,95,0,0,0,2398.6,38.36,10,0.001
REW_PV_GND,ASEAN,2050,1000,30,100,6,95,0,0,0,564.6,5.12,10,0.001
REW_PV_RFT,ASEAN,2050,1000,25,100,6,95,0,0,0,920.94,7.26,10,0.001
REW_CSP_NST,ASEAN,2050,1000,25,100,0,95,0,0,0,2615,10.5,10,0.001
COA_SUB_HC,ASEAN,2050,5000,30,35,7,95,0,0,0,1070.99,21.42,10,0.001
COA_SUB_LN,ASEAN,2050,5000,30,34,7,95,0,0,0,1124.54,22.49,10,0.001
COA_USC_HC,ASEAN,2050,5000,30,50,7,95,0,0,0,1653.447269,33.06894538,10,0.001
COA_USC_LN,ASEAN,2050,5000,30,47,7,95,0,0,0,1736.119632,34.72239265,10,0.001
GAS_CC,ASEAN,2050,5000,30,61,7,95,0,0,0,1225.18,16.24,10,0.001
CCS_NGCC_OXY,ASEAN,2050,5000,30,53,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,ASEAN,2050,5000,35,40,7,95,0,0,0,892.8499252,11.8349,10,0.001
REW_GEO,ASEAN,2050,1000,40,10,6,95,0,0,0,3874.01,29.54,10,0.001
REW_HYD_LG,ASEAN,2050,1000,100,100,1,95,0,0,0,3484.35,31.25,10,0.001
REW_HYD_SM,ASEAN,2050,1000,100,100,1,95,0,0,0,1959.95,17.58,10,0.001
NUK_LWR,ASEAN,2050,5000,40,37,6,95,60,0,0,4073.16,44.32,10,0.001
BIO_BIO,ASEAN,2050,3000,30,30,7,95,0,0,0,5111.67,49.59,10,0.001
CCS_IGCC_BIO,ASEAN,2050,3000,30,43,7,95,0,85,0,3735.87,61.78,10,0.001
COA_SC_HC,ASEAN,2050,5000,40,40,7,95,0,0,0,1462.664892,29.25329784,10,0.001
COA_IGCC_HC,ASEAN,2050,5000,40,52,7,95,0,0,0,2152.416563,43.04833126,10,0.001
CCS_USC_POS_HC,ASEAN,2050,5000,40,42,7,95,0,85,0,2012.892327,60.38676982,10,0.001
CCS_USC_OXY_HC,ASEAN,2050,5000,40,42,7,95,0,85,0,2120.725845,63.62177535,10,0.001
CCS_USC_PRE_HC,ASEAN,2050,5000,40,46,7,95,0,85,0,2553.548741,76.60646222,10,0.001
COA_SC_LN,ASEAN,2050,5000,40,38,7,95,0,0,0,1535.798136,30.71596273,10,0.001
COA_IGCC_LN,ASEAN,2050,5000,40,50,7,95,0,0,0,2260.037391,45.20074783,10,0.001
CCS_USC_POS_LN,ASEAN,2050,5000,40,39,7,95,0,85,0,2113.536944,63.40610831,10,0.001
CCS_NGCC_POS,ASEAN,2050,5000,35,54,7,95,0,85,0,987.228075,24.68070187,10,0.001
OIL_ST,ASEAN,2050,5000,30,40,7,95,0,0,0,1199.070766,28.77769839,10,0.001
STR_HPS,ASEAN,2050,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,ASEAN,2050,1000,60,80,0,98,0,0,0.6,138.8,1.388,10,0.001
REW_WND_ON,ASEAN,2055,1000,20,100,0,95,0,0,0,1284.92,18.91,10,0.001
REW_WND_OFF,ASEAN,2055,1000,25,100,0,95,0,0,0,2398.6,37.83,10,0.001
REW_PV_GND,ASEAN,2055,1000,30,100,6,95,0,0,0,564.6,5.12,10,0.001
REW_PV_RFT,ASEAN,2055,1000,25,100,6,95,0,0,0,920.94,7.26,10,0.001
REW_CSP_NST,ASEAN,2055,1000,25,100,0,95,0,0,0,2615,10.5,10,0.001
COA_SUB_HC,ASEAN,2055,5000,30,35,7,95,0,0,0,1070.99,21.42,10,0.001
COA_SUB_LN,ASEAN,2055,5000,30,34,7,95,0,0,0,1124.54,22.49,10,0.001
COA_USC_HC,ASEAN,2055,5000,30,50,7,95,0,0,0,1653.447269,33.06894538,10,0.001
COA_USC_LN,ASEAN,2055,5000,30,47,7,95,0,0,0,1736.119632,34.72239265,10,0.001
GAS_CC,ASEAN,2055,5000,30,61,7,95,0,0,0,1225.18,16.24,10,0.001
CCS_NGCC_OXY,ASEAN,2055,5000,30,53,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,ASEAN,2055,5000,35,40,7,95,0,0,0,892.8499252,11.8349,10,0.001
REW_GEO,ASEAN,2055,1000,40,10,6,95,0,0,0,3874.01,29.54,10,0.001
REW_HYD_LG,ASEAN,2055,1000,100,100,1,95,0,0,0,3477.37,30.91,10,0.001
REW_HYD_SM,ASEAN,2055,1000,100,100,1,95,0,0,0,1956.02,17.39,10,0.001
NUK_LWR,ASEAN,2055,5000,40,37,6,95,60,0,0,4073.16,44.32,10,0.001
BIO_BIO,ASEAN,2055,3000,30,30,7,95,0,0,0,5111.67,49.59,10,0.001
CCS_IGCC_BIO,ASEAN,2055,3000,30,43,7,95,0,85,0,3735.87,61.78,10,0.001
COA_SC_HC,ASEAN,2055,5000,40,40,7,95,0,0,0,1462.664892,29.25329784,10,0.001
COA_IGCC_HC,ASEAN,2055,5000,40,52,7,95,0,0,0,2152.416563,43.04833126,10,0.001
CCS_USC_POS_HC,ASEAN,2055,5000,40,42,7,95,0,85,0,2012.892327,60.38676982,10,0.001
CCS_USC_OXY_HC,ASEAN,2055,5000,40,42,7,95,0,85,0,2120.725845,63.62177535,10,0.001
CCS_USC_PRE_HC,ASEAN,2055,5000,40,46,7,95,0,85,0,2553.548741,76.60646222,10,0.001
COA_SC_LN,ASEAN,2055,5000,40,38,7,95,0,0,0,1535.798136,30.71596273,10,0.001
COA_IGCC_LN,ASEAN,2055,5000,40,50,7,95,0,0,0,2260.037391,45.20074783,10,0.001
CCS_USC_POS_LN,ASEAN,2055,5000,40,39,7,95,0,85,0,2113.536944,63.40610831,10,0.001
CCS_NGCC_POS,ASEAN,2055,5000,35,54,7,95,0,85,0,987.228075,24.68070187,10,0.001
OIL_ST,ASEAN,2055,5000,30,40,7,95,0,0,0,1199.070766,28.77769839,10,0.001
STR_HPS,ASEAN,2055,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,ASEAN,2055,1000,60,80,0,98,0,0,0.6,139.8,1.398,10,0.001
REW_WND_ON,ASEAN,2060,1000,20,100,0,95,0,0,0,1284.92,18.65,10,0.001
REW_WND_OFF,ASEAN,2060,1000,25,100,0,95,0,0,0,2398.6,37.3,10,0.001
REW_PV_GND,ASEAN,2060,1000,30,100,6,95,0,0,0,564.6,5.12,10,0.001
REW_PV_RFT,ASEAN,2060,1000,25,100,6,95,0,0,0,920.94,7.26,10,0.001
REW_CSP_NST,ASEAN,2060,1000,25,100,0,95,0,0,0,2615,10.5,10,0.001
COA_SUB_HC,ASEAN,2060,5000,30,35,7,95,0,0,0,1070.99,21.42,10,0.001
COA_SUB_LN,ASEAN,2060,5000,30,34,7,95,0,0,0,1124.54,22.49,10,0.001
COA_USC_HC,ASEAN,2060,5000,30,50,7,95,0,0,0,1653.447269,33.06894538,10,0.001
COA_USC_LN,ASEAN,2060,5000,30,47,7,95,0,0,0,1736.119632,34.72239265,10,0.001
GAS_CC,ASEAN,2060,5000,30,61,7,95,0,0,0,1225.18,16.24,10,0.001
CCS_NGCC_OXY,ASEAN,2060,5000,30,53,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,ASEAN,2060,5000,35,40,7,95,0,0,0,892.8499252,11.8349,10,0.001
REW_GEO,ASEAN,2060,1000,40,10,6,95,0,0,0,3874.01,29.54,10,0.001
REW_HYD_LG,ASEAN,2060,1000,100,100,1,95,0,0,0,3470.38,30.58,10,0.001
REW_HYD_SM,ASEAN,2060,1000,100,100,1,95,0,0,0,1952.09,17.2,10,0.001
NUK_LWR,ASEAN,2060,5000,40,37,6,95,60,0,0,4073.16,44.32,10,0.001
BIO_BIO,ASEAN,2060,3000,30,30,7,95,0,0,0,5111.67,49.59,10,0.001
CCS_IGCC_BIO,ASEAN,2060,3000,30,43,7,95,0,85,0,3735.87,61.78,10,0.001
COA_SC_HC,ASEAN,2060,5000,40,40,7,95,0,0,0,1462.664892,29.25329784,10,0.001
COA_IGCC_HC,ASEAN,2060,5000,40,52,7,95,0,0,0,2152.416563,43.04833126,10,0.001
CCS_USC_POS_HC,ASEAN,2060,5000,40,42,7,95,0,85,0,2012.892327,60.38676982,10,0.001
CCS_USC_OXY_HC,ASEAN,2060,5000,40,42,7,95,0,85,0,2120.725845,63.62177535,10,0.001
CCS_USC_PRE_HC,ASEAN,2060,5000,40,46,7,95,0,85,0,2553.548741,76.60646222,10,0.001
COA_SC_LN,ASEAN,2060,5000,40,38,7,95,0,0,0,1535.798136,30.71596273,10,0.001
COA_IGCC_LN,ASEAN,2060,5000,40,50,7,95,0,0,0,2260.037391,45.20074783,10,0.001
CCS_USC_POS_LN,ASEAN,2060,5000,40,39,7,95,0,85,0,2113.536944,63.40610831,10,0.001
CCS_NGCC_POS,ASEAN,2060,5000,35,54,7,95,0,85,0,987.228075,24.68070187,10,0.001
OIL_ST,ASEAN,2060,5000,30,40,7,95,0,0,0,1199.070766,28.77769839,10,0.001
STR_HPS,ASEAN,2060,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,ASEAN,2060,1000,60,80,0,98,0,0,0.6,140.8,1.408,10,0.001
REW_WND_ON,ASEAN,2065,1000,20,100,0,95,0,0,0,1284.92,18.38,10,0.001
REW_WND_OFF,ASEAN,2065,1000,25,100,0,95,0,0,0,2398.6,36.77,10,0.001
REW_PV_GND,ASEAN,2065,1000,30,100,6,95,0,0,0,564.6,5.12,10,0.001
REW_PV_RFT,ASEAN,2065,1000,25,100,6,95,0,0,0,920.94,7.26,10,0.001
REW_CSP_NST,ASEAN,2065,1000,25,100,0,95,0,0,0,2615,10.5,10,0.001
COA_SUB_HC,ASEAN,2065,5000,30,35,7,95,0,0,0,1070.99,21.42,10,0.001
COA_SUB_LN,ASEAN,2065,5000,30,34,7,95,0,0,0,1124.54,22.49,10,0.001
COA_USC_HC,ASEAN,2065,5000,30,50,7,95,0,0,0,1653.447269,33.06894538,10,0.001
COA_USC_LN,ASEAN,2065,5000,30,47,7,95,0,0,0,1736.119632,34.72239265,10,0.001
GAS_CC,ASEAN,2065,5000,30,61,7,95,0,0,0,1225.18,16.24,10,0.001
CCS_NGCC_OXY,ASEAN,2065,5000,30,53,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,ASEAN,2065,5000,35,40,7,95,0,0,0,892.8499252,11.8349,10,0.001
REW_GEO,ASEAN,2065,1000,40,10,6,95,0,0,0,3874.01,29.54,10,0.001
REW_HYD_LG,ASEAN,2065,1000,100,100,1,95,0,0,0,3463.4,30.24,10,0.001
REW_HYD_SM,ASEAN,2065,1000,100,100,1,95,0,0,0,1948.16,17.01,10,0.001
NUK_LWR,ASEAN,2065,5000,40,37,6,95,60,0,0,4073.16,44.32,10,0.001
BIO_BIO,ASEAN,2065,3000,30,30,7,95,0,0,0,5111.67,49.59,10,0.001
CCS_IGCC_BIO,ASEAN,2065,3000,30,43,7,95,0,85,0,3735.87,61.78,10,0.001
COA_SC_HC,ASEAN,2065,5000,40,40,7,95,0,0,0,1462.664892,29.25329784,10,0.001
COA_IGCC_HC,ASEAN,2065,5000,40,52,7,95,0,0,0,2152.416563,43.04833126,10,0.001
CCS_USC_POS_HC,ASEAN,2065,5000,40,42,7,95,0,85,0,2012.892327,60.38676982,10,0.001
CCS_USC_OXY_HC,ASEAN,2065,5000,40,42,7,95,0,85,0,2120.725845,63.62177535,10,0.001
CCS_USC_PRE_HC,ASEAN,2065,5000,40,46,7,95,0,85,0,2553.548741,76.60646222,10,0.001
COA_SC_LN,ASEAN,2065,5000,40,38,7,95,0,0,0,1535.798136,30.71596273,10,0.001
COA_IGCC_LN,ASEAN,2065,5000,40,50,7,95,0,0,0,2260.037391,45.20074783,10,0.001
CCS_USC_POS_LN,ASEAN,2065,5000,40,39,7,95,0,85,0,2113.536944,63.40610831,10,0.001
CCS_NGCC_POS,ASEAN,2065,5000,35,54,7,95,0,85,0,987.228075,24.68070187,10,0.001
OIL_ST,ASEAN,2065,5000,30,40,7,95,0,0,0,1199.070766,28.77769839,10,0.001
STR_HPS,ASEAN,2065,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,ASEAN,2065,1000,60,80,0,98,0,0,0.6,141.8,1.418,10,0.001
REW_WND_ON,ASEAN,2070,1000,20,100,0,95,0,0,0,1284.92,18.12,10,0.001
REW_WND_OFF,ASEAN,2070,1000,25,100,0,95,0,0,0,2398.6,36.24,10,0.001
REW_PV_GND,ASEAN,2070,1000,30,100,6,95,0,0,0,564.6,5.12,10,0.001
REW_PV_RFT,ASEAN,2070,1000,25,100,6,95,0,0,0,920.94,7.26,10,0.001
REW_CSP_NST,ASEAN,2070,1000,25,100,0,95,0,0,0,2615,10.5,10,0.001
COA_SUB_HC,ASEAN,2070,5000,30,35,7,95,0,0,0,1070.99,21.42,10,0.001
COA_SUB_LN,ASEAN,2070,5000,30,34,7,95,0,0,0,1124.54,22.49,10,0.001
COA_USC_HC,ASEAN,2070,5000,30,50,7,95,0,0,0,1653.447269,33.06894538,10,0.001
COA_USC_LN,ASEAN,2070,5000,30,47,7,95,0,0,0,1736.119632,34.72239265,10,0.001
GAS_CC,ASEAN,2070,5000,30,61,7,95,0,0,0,1225.18,16.24,10,0.001
CCS_NGCC_OXY,ASEAN,2070,5000,30,53,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,ASEAN,2070,5000,35,40,7,95,0,0,0,892.8499252,11.8349,10,0.001
REW_GEO,ASEAN,2070,1000,40,10,6,95,0,0,0,3874.01,29.54,10,0.001
REW_HYD_LG,ASEAN,2070,1000,100,100,1,95,0,0,0,3456.41,29.91,10,0.001
REW_HYD_SM,ASEAN,2070,1000,100,100,1,95,0,0,0,1944.23,16.82,10,0.001
NUK_LWR,ASEAN,2070,5000,40,37,6,95,60,0,0,4073.16,44.32,10,0.001
BIO_BIO,ASEAN,2070,3000,30,30,7,95,0,0,0,5111.67,49.59,10,0.001
CCS_IGCC_BIO,ASEAN,2070,3000,30,43,7,95,0,85,0,3735.87,61.78,10,0.001
COA_SC_HC,ASEAN,2070,5000,40,40,7,95,0,0,0,1462.664892,29.25329784,10,0.001
COA_IGCC_HC,ASEAN,2070,5000,40,52,7,95,0,0,0,2152.416563,43.04833126,10,0.001
CCS_USC_POS_HC,ASEAN,2070,5000,40,42,7,95,0,85,0,2012.892327,60.38676982,10,0.001
CCS_USC_OXY_HC,ASEAN,2070,5000,40,42,7,95,0,85,0,2120.725845,63.62177535,10,0.001
CCS_USC_PRE_HC,ASEAN,2070,5000,40,46,7,95,0,85,0,2553.548741,76.60646222,10,0.001
COA_SC_LN,ASEAN,2070,5000,40,38,7,95,0,0,0,1535.798136,30.71596273,10,0.001
COA_IGCC_LN,ASEAN,2070,5000,40,50,7,95,0,0,0,2260.037391,45.20074783,10,0.001
CCS_USC_POS_LN,ASEAN,2070,5000,40,39,7,95,0,85,0,2113.536944,63.40610831,10,0.001
CCS_NGCC_POS,ASEAN,2070,5000,35,54,7,95,0,85,0,987.228075,24.68070187,10,0.001
OIL_ST,ASEAN,2070,5000,30,40,7,95,0,0,0,1199.070766,28.77769839,10,0.001
STR_HPS,ASEAN,2070,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,ASEAN,2070,1000,60,80,0,98,0,0,0.6,142.8,1.428,10,0.001
REW_WND_ON,ASEAN,2075,1000,20,100,0,95,0,0,0,1284.92,17.85,10,0.001
REW_WND_OFF,ASEAN,2075,1000,25,100,0,95,0,0,0,2398.6,35.71,10,0.001
REW_PV_GND,ASEAN,2075,1000,30,100,6,95,0,0,0,564.6,5.12,10,0.001
REW_PV_RFT,ASEAN,2075,1000,25,100,6,95,0,0,0,920.94,7.26,10,0.001
REW_CSP_NST,ASEAN,2075,1000,25,100,0,95,0,0,0,2615,10.5,10,0.001
COA_SUB_HC,ASEAN,2075,5000,30,35,7,95,0,0,0,1070.99,21.42,10,0.001
COA_SUB_LN,ASEAN,2075,5000,30,34,7,95,0,0,0,1124.54,22.49,10,0.001
COA_USC_HC,ASEAN,2075,5000,30,50,7,95,0,0,0,1653.447269,33.06894538,10,0.001
COA_USC_LN,ASEAN,2075,5000,30,47,7,95,0,0,0,1736.119632,34.72239265,10,0.001
GAS_CC,ASEAN,2075,5000,30,61,7,95,0,0,0,1225.18,16.24,10,0.001
CCS_NGCC_OXY,ASEAN,2075,5000,30,53,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,ASEAN,2075,5000,35,40,7,95,0,0,0,892.8499252,11.8349,10,0.001
REW_GEO,ASEAN,2075,1000,40,10,6,95,0,0,0,3874.01,29.54,10,0.001
REW_HYD_LG,ASEAN,2075,1000,100,100,1,95,0,0,0,3449.43,29.57,10,0.001
REW_HYD_SM,ASEAN,2075,1000,100,100,1,95,0,0,0,1940.3,16.64,10,0.001
NUK_LWR,ASEAN,2075,5000,40,37,6,95,60,0,0,4073.16,44.32,10,0.001
BIO_BIO,ASEAN,2075,3000,30,30,7,95,0,0,0,5111.67,49.59,10,0.001
CCS_IGCC_BIO,ASEAN,2075,3000,30,43,7,95,0,85,0,3735.87,61.78,10,0.001
COA_SC_HC,ASEAN,2075,5000,40,40,7,95,0,0,0,1462.664892,29.25329784,10,0.001
COA_IGCC_HC,ASEAN,2075,5000,40,52,7,95,0,0,0,2152.416563,43.04833126,10,0.001
CCS_USC_POS_HC,ASEAN,2075,5000,40,42,7,95,0,85,0,2012.892327,60.38676982,10,0.001
CCS_USC_OXY_HC,ASEAN,2075,5000,40,42,7,95,0,85,0,2120.725845,63.62177535,10,0.001
CCS_USC_PRE_HC,ASEAN,2075,5000,40,46,7,95,0,85,0,2553.548741,76.60646222,10,0.001
COA_SC_LN,ASEAN,2075,5000,40,38,7,95,0,0,0,1535.798136,30.71596273,10,0.001
COA_IGCC_LN,ASEAN,2075,5000,40,50,7,95,0,0,0,2260.037391,45.20074783,10,0.001
CCS_USC_POS_LN,ASEAN,2075,5000,40,39,7,95,0,85,0,2113.536944,63.40610831,10,0.001
CCS_NGCC_POS,ASEAN,2075,5000,35,54,7,95,0,85,0,987.228075,24.68070187,10,0.001
OIL_ST,ASEAN,2075,5000,30,40,7,95,0,0,0,1199.070766,28.77769839,10,0.001
STR_HPS,ASEAN,2075,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,ASEAN,2075,1000,60,80,0,98,0,0,0.6,143.8,1.438,10,0.001
REW_WND_ON,ASEAN,2065,1000,20,100,0,95,0,0,0,1284.92,18.38,10,0.001
REW_WND_OFF,ASEAN,2080,1000,25,100,0,95,0,0,0,2398.6,35.18,10,0.001
REW_PV_GND,ASEAN,2080,1000,30,100,6,95,0,0,0,564.6,5.12,10,0.001
REW_PV_RFT,ASEAN,2080,1000,25,100,6,95,0,0,0,920.94,7.26,10,0.001
REW_CSP_NST,ASEAN,2080,1000,25,100,0,95,0,0,0,2615,10.5,10,0.001
COA_SUB_HC,ASEAN,2080,5000,30,35,7,95,0,0,0,1070.99,21.42,10,0.001
COA_SUB_LN,ASEAN,2080,5000,30,34,7,95,0,0,0,1124.54,22.49,10,0.001
COA_USC_HC,ASEAN,2080,5000,30,50,7,95,0,0,0,1653.447269,33.06894538,10,0.001
COA_USC_LN,ASEAN,2080,5000,30,47,7,95,0,0,0,1736.119632,34.72239265,10,0.001
GAS_CC,ASEAN,2080,5000,30,61,7,95,0,0,0,1225.18,16.24,10,0.001
CCS_NGCC_OXY,ASEAN,2080,5000,30,53,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,ASEAN,2080,5000,35,40,7,95,0,0,0,892.8499252,11.8349,10,0.001
REW_GEO,ASEAN,2080,1000,40,10,6,95,0,0,0,3874.01,29.54,10,0.001
REW_HYD_LG,ASEAN,2080,1000,100,100,1,95,0,0,0,3442.44,29.24,10,0.001
REW_HYD_SM,ASEAN,2080,1000,100,100,1,95,0,0,0,1936.37,16.45,10,0.001
NUK_LWR,ASEAN,2080,5000,40,37,6,95,60,0,0,4073.16,44.32,10,0.001
BIO_BIO,ASEAN,2080,3000,30,30,7,95,0,0,0,5111.67,49.59,10,0.001
CCS_IGCC_BIO,ASEAN,2080,3000,30,43,7,95,0,85,0,3735.87,61.78,10,0.001
COA_SC_HC,ASEAN,2080,5000,40,40,7,95,0,0,0,1462.664892,29.25329784,10,0.001
COA_IGCC_HC,ASEAN,2080,5000,40,52,7,95,0,0,0,2152.416563,43.04833126,10,0.001
CCS_USC_POS_HC,ASEAN,2080,5000,40,42,7,95,0,85,0,2012.892327,60.38676982,10,0.001
CCS_USC_OXY_HC,ASEAN,2080,5000,40,42,7,95,0,85,0,2120.725845,63.62177535,10,0.001
CCS_USC_PRE_HC,ASEAN,2080,5000,40,46,7,95,0,85,0,2553.548741,76.60646222,10,0.001
COA_SC_LN,ASEAN,2080,5000,40,38,7,95,0,0,0,1535.798136,30.71596273,10,0.001
COA_IGCC_LN,ASEAN,2080,5000,40,50,7,95,0,0,0,2260.037391,45.20074783,10,0.001
CCS_USC_POS_LN,ASEAN,2080,5000,40,39,7,95,0,85,0,2113.536944,63.40610831,10,0.001
CCS_NGCC_POS,ASEAN,2080,5000,35,54,7,95,0,85,0,987.228075,24.68070187,10,0.001
OIL_ST,ASEAN,2080,5000,30,40,7,95,0,0,0,1199.070766,28.77769839,10,0.001
STR_HPS,ASEAN,2080,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,ASEAN,2080,1000,60,80,0,98,0,0,0.6,144.8,1.448,10,0.001
REW_WND_ON,ASEAN,2085,1000,20,100,0,95,0,0,0,1284.92,17.32,10,0.001
REW_WND_OFF,ASEAN,2085,1000,25,100,0,95,0,0,0,2398.6,34.65,10,0.001
REW_PV_GND,ASEAN,2085,1000,30,100,6,95,0,0,0,564.6,5.12,10,0.001
REW_PV_RFT,ASEAN,2085,1000,25,100,6,95,0,0,0,920.94,7.26,10,0.001
REW_CSP_NST,ASEAN,2085,1000,25,100,0,95,0,0,0,2615,10.5,10,0.001
COA_SUB_HC,ASEAN,2085,5000,30,35,7,95,0,0,0,1070.99,21.42,10,0.001
COA_SUB_LN,ASEAN,2085,5000,30,34,7,95,0,0,0,1124.54,22.49,10,0.001
COA_USC_HC,ASEAN,2085,5000,30,50,7,95,0,0,0,1653.447269,33.06894538,10,0.001
COA_USC_LN,ASEAN,2085,5000,30,47,7,95,0,0,0,1736.119632,34.72239265,10,0.001
GAS_CC,ASEAN,2085,5000,30,61,7,95,0,0,0,1225.18,16.24,10,0.001
CCS_NGCC_OXY,ASEAN,2085,5000,30,53,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,ASEAN,2085,5000,35,40,7,95,0,0,0,892.8499252,11.8349,10,0.001
REW_GEO,ASEAN,2085,1000,40,10,6,95,0,0,0,3874.01,29.54,10,0.001
REW_HYD_LG,ASEAN,2085,1000,100,100,1,95,0,0,0,3435.46,28.9,10,0.001
REW_HYD_SM,ASEAN,2085,1000,100,100,1,95,0,0,0,1932.44,16.26,10,0.001
NUK_LWR,ASEAN,2085,5000,40,37,6,95,60,0,0,4073.16,44.32,10,0.001
BIO_BIO,ASEAN,2085,3000,30,30,7,95,0,0,0,5111.67,49.59,10,0.001
CCS_IGCC_BIO,ASEAN,2085,3000,30,43,7,95,0,85,0,3735.87,61.78,10,0.001
COA_SC_HC,ASEAN,2085,5000,40,40,7,95,0,0,0,1462.664892,29.25329784,10,0.001
COA_IGCC_HC,ASEAN,2085,5000,40,52,7,95,0,0,0,2152.416563,43.04833126,10,0.001
CCS_USC_POS_HC,ASEAN,2085,5000,40,42,7,95,0,85,0,2012.892327,60.38676982,10,0.001
CCS_USC_OXY_HC,ASEAN,2085,5000,40,42,7,95,0,85,0,2120.725845,63.62177535,10,0.001
CCS_USC_PRE_HC,ASEAN,2085,5000,40,46,7,95,0,85,0,2553.548741,76.60646222,10,0.001
COA_SC_LN,ASEAN,2085,5000,40,38,7,95,0,0,0,1535.798136,30.71596273,10,0.001
COA_IGCC_LN,ASEAN,2085,5000,40,50,7,95,0,0,0,2260.037391,45.20074783,10,0.001
CCS_USC_POS_LN,ASEAN,2085,5000,40,39,7,95,0,85,0,2113.536944,63.40610831,10,0.001
CCS_NGCC_POS,ASEAN,2085,5000,35,54,7,95,0,85,0,987.228075,24.68070187,10,0.001
OIL_ST,ASEAN,2085,5000,30,40,7,95,0,0,0,1199.070766,28.77769839,10,0.001
STR_HPS,ASEAN,2085,1000,60,80,0,98,0,0,0.6,2394.092,47.88183,10,0.001
STR_BAT,ASEAN,2085,1000,60,80,0,98,0,0,0.6,145.8,1.458,10,0.001
REW_WND_ON,ASEAN,2090,1000,20,100,0,95,0,0,0,1284.92,17.06,10,0.001
REW_WND_OFF,ASEAN,2090,1000,25,100,0,95,0,0,0,2398.6,34.12,10,0.001
REW_PV_GND,ASEAN,2090,1000,30,100,6,95,0,0,0,564.6,5.12,10,0.001
REW_PV_RFT,ASEAN,2090,1000,25,100,6,95,0,0,0,920.94,7.26,10,0.001
REW_CSP_NST,ASEAN,2090,1000,25,100,0,95,0,0,0,2615,10.5,10,0.001
COA_SUB_HC,ASEAN,2090,5000,30,35,7,95,0,0,0,1070.99,21.42,10,0.001
COA_SUB_LN,ASEAN,2090,5000,30,34,7,95,0,0,0,1124.54,22.49,10,0.001
COA_USC_HC,ASEAN,2090,5000,30,50,7,95,0,0,0,1653.447269,33.06894538,10,0.001
COA_USC_LN,ASEAN,2090,5000,30,47,7,95,0,0,0,1736.119632,34.72239265,10,0.001
GAS_CC,ASEAN,2090,5000,30,61,7,95,0,0,0,1225.18,16.24,10,0.001
CCS_NGCC_OXY,ASEAN,2090,5000,30,53,7,95,0,85,0,2192.06,61.55,10,0.001
GAS_GT,ASEAN,2090,5000,35,40,7,95,0,0,0,892.8499252,11.8349,10,0.001
REW_GEO,ASEAN,2090,1000,40,10,6,95,0,0,0,3874.01,29.54,10,0.001
REW_HYD_LG,ASEAN,2090,1000,100,100,1,95,0,0,0,3428.47,28.57,10,0.001
REW_HYD_SM,ASEAN,2090,1000,100,100,1,95,0,0,0,1928.51,16.07,10,0.001
NUK_LWR,ASEAN,2090,5000,40,37,6,95,60,0,0,4073.16,44.32,10,0.001
BIO_BIO,ASEAN,2090,3000,30,30,7,95,0,0,0,5111.67,49.59,10,0.001
CCS_IGCC_BIO,ASEAN,2090,3000,30,43,7,95,0,85,0,3735.87,61.78,10,0.001
COA_SC_HC,ASEAN,2090,5000,40,40,7,95,0,0,0,1462.664892,29.25329784,10,0.001
COA_IGCC_HC,ASEAN,2090,5000,40,52,7,95,0,0,0,2152.416563,43.04833126,10,0.001
CCS_USC_POS_HC,ASEAN,2090,5000,40,42,7,95,0,85,0,2012.892327,60.38676982,10,0.001
CCS_USC_OXY_HC,ASEAN,2090,5000,40,42,7,95,0,85,0,2120.725845,63.62177535,10,0.001
CCS_USC_PRE_HC,ASEAN,2090,5000,40,46,7,95,0,85,0,2553.548741,76.60646222,10,0.001
COA_SC_LN,ASEAN,2090,5000,40,38,7,95,0,0,0,1535.798136,30.71596273,10,0.001
